wavelength	t0-14	t0-18	t0-20	t0-22	t0-25	t0-27	t0-32	t0-35	t0-4	t0-45	t0-46	t0-47	t0-48	t0-5	t0-7	t0-8	t3-14	t3-18	t3-20	t3-22	t3-25	t3-27	t3-32	t3-35	t3-4	t3-45	t3-46	t3-47	t3-48	t3-5	t3-7	t3-8	t5-14	t5-18	t5-20	t5-22	t5-25	t5-27	t5-32	t5-35	t5-4	t5-45	t5-46	t5-47	t5-48	t5-5	t5-7	t5-8	t6-14	t6-18	t6-20	t6-22	t6-25	t6-27	t6-32	t6-35	t6-4	t6-45	t6-46	t6-47	t6-48	t6-5	t6-7	t6-8
1625.7	0.0345262	0.05764849	0.02543296	0.007855318	0.05593386	0.02140091	0.01995688	0.04107738	0.02474659	0.02936795	0.06609365	0.03853645	0.03896432	0.01190971	0.01717437	0.02564226	0.04786697	0.02874242	0.04278977	0.008188573	0.03386375	0.09551046	0.03777806	0.08755757	0.03666352	0.09987845	0.0893953	0.01699533	0.06812388	0.05367144	0.09090162	0.04021835	0.02751482	0.04571228	0.07766927	0.07786527	0.0680868	0.1121531	0.1301584	0.08393948	0.09197363	0.06375989	0.07039671	0.1102297	0.04264191	0.09006124	0.06897239	0.04767332	0.117798	0.02654403	0.08822882	0.07360295	0.1070466	0.08250187	0.04922843	0.1345243	0.07686877	0.04093025	0.08105254	0.1040558	0.05748381	0.06149304	0.05944414	0.03969336
1627.63	0.03448676	0.05823175	0.02542554	0.007848713	0.05528312	0.0213583	0.01973601	0.04052411	0.0248972	0.02939327	0.06502222	0.03789308	0.03869487	0.0120009	0.01705705	0.02592481	0.0481485	0.0288559	0.04305613	0.008263486	0.03367659	0.09513056	0.03779584	0.08711789	0.03669656	0.09976676	0.08830563	0.01689318	0.06770782	0.05379848	0.08960877	0.04055827	0.02761467	0.0461485	0.0777927	0.07849924	0.06753189	0.1117299	0.128943	0.08353677	0.09213351	0.0633956	0.07041629	0.1096088	0.04232354	0.09018303	0.06875766	0.04802979	0.1178545	0.02657711	0.08778031	0.07473286	0.1067289	0.08200967	0.049081	0.1337218	0.0772932	0.04064715	0.08153696	0.1030309	0.05780916	0.06163088	0.05990418	0.04002272
1629.55	0.03462056	0.05873944	0.02507492	0.007991171	0.05479253	0.02149478	0.01968683	0.04011932	0.02503888	0.02947037	0.06432893	0.03744247	0.03855368	0.01216268	0.01697115	0.02622509	0.0485182	0.02905373	0.04339948	0.008344115	0.03363593	0.09442605	0.03791334	0.08636764	0.03648744	0.09926713	0.08703046	0.0168217	0.06694324	0.05345142	0.08799405	0.04049361	0.02747816	0.04654121	0.07778893	0.07864787	0.06663939	0.1109191	0.1273852	0.08279943	0.09177411	0.06318681	0.07023881	0.1086476	0.04218915	0.08975458	0.06834772	0.04797276	0.1172288	0.02640334	0.08701203	0.07519297	0.1060349	0.08108547	0.04867878	0.1325049	0.07729965	0.04053035	0.08187218	0.1016722	0.05779517	0.06127343	0.05997692	0.03987817
1631.48	0.03461091	0.0590246	0.02495402	0.008032936	0.05418821	0.02150785	0.01954643	0.03973161	0.02509947	0.0294638	0.06356762	0.03687653	0.03826762	0.01225375	0.01677874	0.02643464	0.04863806	0.02910786	0.04354774	0.00840254	0.03346992	0.09386528	0.03792278	0.0858143	0.03642763	0.0990034	0.08598317	0.01671237	0.06638971	0.05319581	0.08643894	0.04061988	0.02739633	0.04669096	0.07753929	0.07876648	0.06598638	0.1103799	0.125999	0.0821831	0.09156734	0.06280508	0.07012719	0.1079172	0.04195244	0.08945493	0.06796359	0.04796872	0.1164512	0.02626104	0.08626597	0.07570758	0.1055592	0.08031543	0.04843605	0.1313973	0.077226	0.04026763	0.08195	0.1006224	0.05787282	0.06110338	0.06021086	0.03985544
1633.41	0.03424036	0.05909522	0.02502454	0.007807997	0.0533781	0.02112621	0.01912932	0.03925693	0.025087	0.02921875	0.06247167	0.03605475	0.03763479	0.01219866	0.01644537	0.02648698	0.04832973	0.02888452	0.04337217	0.008415952	0.03301379	0.09327371	0.03772173	0.08530828	0.0364038	0.09889521	0.08502385	0.01653213	0.06581296	0.05302508	0.08500811	0.04086457	0.02740731	0.04652521	0.07712997	0.07884388	0.06548393	0.109834	0.1246483	0.0816543	0.09145921	0.06212021	0.06996227	0.1072471	0.0414528	0.08925409	0.06748829	0.04807817	0.1156187	0.02624946	0.08558473	0.07612071	0.1051478	0.07951424	0.04818909	0.130401	0.07704463	0.03968091	0.08181513	0.09956712	0.05797822	0.06128554	0.06046455	0.03994003
1635.34	0.03377215	0.05908884	0.02493674	0.007622625	0.05261076	0.02067273	0.01875064	0.03870562	0.02514418	0.02889277	0.0613815	0.03532678	0.03691566	0.01217956	0.01615844	0.02648578	0.04799709	0.02863299	0.043223	0.008409332	0.03257276	0.09263042	0.03760831	0.08464376	0.03620662	0.09837762	0.08420773	0.01635417	0.06506922	0.05266039	0.08338926	0.04085463	0.02734966	0.04637721	0.07671444	0.07862298	0.06474028	0.1090687	0.1232846	0.08103087	0.09097113	0.06151793	0.06986773	0.1062557	0.04104175	0.08878724	0.0668876	0.04795426	0.1144617	0.02609555	0.08461758	0.0760854	0.1043923	0.07861881	0.0478797	0.1292729	0.07666907	0.03907696	0.08162657	0.0982935	0.05787225	0.06112605	0.06040031	0.03973013
1637.27	0.03357947	0.05902501	0.02448444	0.007818501	0.05216781	0.02077383	0.01879364	0.03826156	0.02531181	0.02896747	0.06074772	0.0349982	0.03661424	0.01234839	0.01606157	0.02656608	0.04805717	0.02864682	0.04340012	0.008421737	0.03252519	0.09207639	0.03783356	0.08385354	0.03571653	0.09743657	0.0833502	0.01627833	0.06451207	0.05200685	0.08134621	0.04043998	0.02713567	0.046534	0.07626049	0.07813927	0.06378137	0.1082029	0.1218335	0.08034255	0.09006529	0.06129521	0.06969683	0.1049362	0.04102468	0.0879591	0.06617878	0.04745158	0.1130153	0.02565994	0.08327658	0.07578398	0.1034397	0.07768819	0.04749072	0.1278587	0.07611958	0.03882526	0.08146111	0.09695704	0.05746373	0.06043488	0.05988256	0.03916362
1639.2	0.03387744	0.05896547	0.02435584	0.008407896	0.05215342	0.0215274	0.01932859	0.03811202	0.02553904	0.02949932	0.06085879	0.03514462	0.03692108	0.01269672	0.01617385	0.02677914	0.04856882	0.02902506	0.04394956	0.00847946	0.03293987	0.0917982	0.03840519	0.08345271	0.03551755	0.09694476	0.08287994	0.01633299	0.06435092	0.05183182	0.07963576	0.04051535	0.02701625	0.04699697	0.07584701	0.07796406	0.06328478	0.1076431	0.1205927	0.07989345	0.08959915	0.06157012	0.0696278	0.1041385	0.04148201	0.08740968	0.06561746	0.04739254	0.1118321	0.02546053	0.08228832	0.07588308	0.1029294	0.07712295	0.04740075	0.1267512	0.07580289	0.03913745	0.08143687	0.09606507	0.05729057	0.06025964	0.05968793	0.03911472
1641.12	0.03434771	0.05896198	0.02402274	0.009016398	0.05227057	0.02228392	0.0199037	0.03811423	0.02574953	0.02995604	0.06124467	0.03541633	0.0373152	0.01303923	0.01633965	0.02702952	0.04914234	0.02949018	0.0445454	0.008553038	0.03339994	0.09122349	0.03892922	0.08282807	0.03530486	0.09631602	0.08227293	0.01640295	0.06374609	0.05148427	0.07783504	0.04037755	0.02686268	0.04747354	0.0755823	0.07764837	0.06252462	0.1067573	0.1191306	0.07917657	0.08891254	0.06197755	0.06941938	0.1031291	0.04199881	0.08659344	0.064918	0.04715054	0.1105908	0.02520607	0.08118253	0.07565483	0.1020798	0.07622451	0.04715112	0.1254912	0.07541472	0.03965009	0.08146712	0.09490595	0.05694154	0.05994612	0.05926086	0.03890973
1643.05	0.03436414	0.05883819	0.02388303	0.009186139	0.0521321	0.02239489	0.01997816	0.03808443	0.02583471	0.02996175	0.06113739	0.03529601	0.03717425	0.01313434	0.01630309	0.02714788	0.04916322	0.02959719	0.04468621	0.008571485	0.03339699	0.09065212	0.03898125	0.08222905	0.03518726	0.09568357	0.08162767	0.01636549	0.0632038	0.05117266	0.07601745	0.04029692	0.02672411	0.04755118	0.07525919	0.07735995	0.06193215	0.1060007	0.1177149	0.07847647	0.08829402	0.06191023	0.06919863	0.102104	0.04200029	0.08589682	0.06428389	0.04699548	0.109471	0.02502475	0.08024856	0.0756123	0.1012566	0.0752787	0.04682979	0.1243558	0.07494593	0.0397369	0.08129589	0.09379431	0.05662629	0.05972453	0.05899314	0.0388152
1644.98	0.03386296	0.05845297	0.02378496	0.009027803	0.0517692	0.02199213	0.019706	0.03800916	0.02581448	0.02964763	0.0605789	0.03488443	0.03653945	0.01304835	0.01606134	0.02712189	0.04862196	0.0293489	0.04443233	0.008513657	0.03302786	0.08991756	0.03876985	0.08148356	0.03508623	0.09493759	0.08083011	0.0162452	0.06253622	0.05074759	0.07427898	0.04024237	0.02654938	0.04726333	0.07458257	0.07708069	0.06143537	0.1052225	0.1162545	0.07775937	0.0876429	0.06144328	0.06891921	0.1010914	0.04164741	0.08514625	0.06362276	0.04683917	0.1083027	0.02491791	0.07944991	0.07557083	0.1003765	0.07426289	0.04651041	0.1231349	0.07443268	0.03941405	0.08084099	0.09260926	0.05628049	0.05949695	0.05872302	0.0386795
1646.91	0.03341567	0.0579483	0.0237009	0.009056777	0.05147719	0.02179824	0.01964245	0.03792813	0.0257847	0.02945954	0.06015903	0.03465607	0.03599665	0.01304913	0.01585137	0.02710517	0.04816424	0.02916201	0.0442775	0.008447719	0.03281201	0.08957333	0.03873001	0.08102211	0.03507246	0.09419526	0.08053788	0.01614916	0.06229802	0.0504452	0.07276879	0.04027869	0.02637515	0.04704638	0.0735919	0.07692133	0.06098119	0.1046482	0.1149569	0.0773408	0.08708576	0.06108231	0.0687872	0.1002098	0.04147448	0.08432965	0.06282965	0.04671966	0.1071298	0.02478664	0.07851387	0.07541911	0.09963026	0.073737	0.0464626	0.1222819	0.07400884	0.03918439	0.08022338	0.09180314	0.05601224	0.05935882	0.05844954	0.03866358
1648.84	0.03323389	0.0575494	0.02334306	0.009249229	0.05127279	0.02189501	0.01969263	0.03782269	0.02573297	0.02946173	0.05987735	0.03451933	0.03569632	0.01310852	0.01572574	0.02713166	0.04799012	0.0291149	0.04422994	0.008434772	0.03274934	0.08900902	0.03867009	0.08037896	0.03471832	0.09308486	0.07993363	0.01608233	0.06188603	0.04978457	0.07090683	0.03999498	0.02607802	0.04698312	0.07267327	0.07643419	0.06014719	0.1037307	0.113471	0.07669898	0.08622399	0.06077076	0.06840302	0.09899832	0.0413348	0.08308642	0.06183348	0.04630622	0.1057755	0.02439559	0.07722824	0.07494234	0.09853576	0.07294783	0.04609983	0.1210721	0.07338426	0.03907021	0.07959769	0.09083591	0.05557694	0.05895713	0.05784432	0.03834099
1650.77	0.03281204	0.05706366	0.0225578	0.009156253	0.05084723	0.02170894	0.01935758	0.03761913	0.02553366	0.02933556	0.05918059	0.03402175	0.03518922	0.01296354	0.01546504	0.02701016	0.04753056	0.02881353	0.04378444	0.008430118	0.03237553	0.08739983	0.03815374	0.07880196	0.03394023	0.0914315	0.07834875	0.01594606	0.06033181	0.04839825	0.06865185	0.03915832	0.02567324	0.04666209	0.07171856	0.07535034	0.05875661	0.1020222	0.1113801	0.07531781	0.08474569	0.05998608	0.06754464	0.09694026	0.04071306	0.08114295	0.06063794	0.04542013	0.1039945	0.02383857	0.0756273	0.07394278	0.09656886	0.0711487	0.04506688	0.1188381	0.07246649	0.03861111	0.07880744	0.08899856	0.05475368	0.0579485	0.05676968	0.0374763
1652.7	0.03157392	0.05597395	0.02176207	0.008557457	0.04992191	0.02104131	0.01853363	0.03728257	0.02504351	0.02911348	0.05772079	0.03297433	0.03424907	0.01246729	0.01485337	0.02651258	0.04617426	0.02789808	0.04254473	0.008320563	0.03149097	0.08577613	0.03720694	0.07717742	0.03321476	0.08981681	0.07698278	0.01568349	0.05880459	0.04705822	0.06647385	0.03831717	0.02523285	0.04566193	0.07001886	0.07426251	0.05742325	0.1003769	0.1093333	0.07407495	0.08322158	0.05841801	0.06680676	0.09485593	0.03948534	0.07917745	0.05943983	0.0445	0.1020956	0.02338043	0.07395872	0.07279781	0.09469008	0.0693844	0.04427433	0.1166939	0.07141838	0.03748657	0.0775325	0.08718625	0.05383111	0.05682678	0.05560172	0.03664998
1654.62	0.03040305	0.05468492	0.0212214	0.008167678	0.04905666	0.02079879	0.01812943	0.03702406	0.02454682	0.02927602	0.05664351	0.03224541	0.03371847	0.01208525	0.01430702	0.02597134	0.04488722	0.02707739	0.04145803	0.008155403	0.03094187	0.08520973	0.03675198	0.0765037	0.03267707	0.08845317	0.07648388	0.0154883	0.05872319	0.04612688	0.06426786	0.03777961	0.02483465	0.04468429	0.06801122	0.07337446	0.05664111	0.09927443	0.1078388	0.07341095	0.08181435	0.05721314	0.0665126	0.09341134	0.03872086	0.07746722	0.05822613	0.04384194	0.1003186	0.0229732	0.07244042	0.07187834	0.09339832	0.06860054	0.04417347	0.1154175	0.07038396	0.03663231	0.07633813	0.08627179	0.0531919	0.05592302	0.05457462	0.03606103
1656.55	0.03000894	0.05385579	0.02168454	0.00827507	0.04872196	0.02112868	0.01839997	0.03699805	0.02433576	0.02967972	0.05663927	0.03223919	0.03386292	0.0120802	0.01413853	0.0257166	0.04439561	0.02684585	0.0411854	0.008043325	0.03105702	0.08540698	0.03707242	0.07668278	0.03279477	0.08792796	0.07680511	0.01548793	0.05954608	0.04610815	0.06290752	0.038203	0.0247883	0.04430281	0.06665062	0.07298052	0.05683509	0.09896994	0.1068044	0.07317023	0.08127679	0.05708774	0.06661041	0.09292329	0.03888142	0.07671548	0.05731442	0.04409697	0.09912894	0.02301469	0.07168205	0.07191183	0.09286605	0.06874823	0.04451777	0.1150456	0.06972472	0.03660906	0.0758713	0.08636665	0.05323659	0.05605292	0.05458568	0.03643823
1658.48	0.02970778	0.05314719	0.02145649	0.008304816	0.04832631	0.0212609	0.01855522	0.03692496	0.02414718	0.02983912	0.0566592	0.0321913	0.03389418	0.01207005	0.01400518	0.02549861	0.04392483	0.02662241	0.04094716	0.007941708	0.03110883	0.0843606	0.03731429	0.07572939	0.03230736	0.0864714	0.07606272	0.01549231	0.0590886	0.04528874	0.06121011	0.03777431	0.02449788	0.04392429	0.06556859	0.07178524	0.05615702	0.09754045	0.1049436	0.07223745	0.07986751	0.05702202	0.06613967	0.0913472	0.03902435	0.07509226	0.05606238	0.04354587	0.09716155	0.02275454	0.0702808	0.07096898	0.09139186	0.06788524	0.04410668	0.113662	0.06839062	0.03660772	0.07552856	0.0853846	0.05271553	0.05535664	0.0538933	0.03611406
1660.41	0.02914266	0.05211776	0.02120606	0.008118789	0.04743189	0.02107402	0.01837493	0.03653931	0.02374461	0.02970414	0.05613705	0.0317997	0.03352945	0.0118824	0.01372455	0.0251055	0.04307567	0.02610227	0.04030624	0.007802808	0.0308325	0.08298724	0.03711507	0.07448043	0.03178624	0.08474012	0.0750646	0.01537039	0.05840638	0.04440942	0.05941297	0.03719943	0.02410382	0.04318163	0.06413376	0.07037909	0.05539461	0.0959188	0.1028549	0.07116481	0.07830238	0.05643085	0.06563675	0.08955492	0.0387567	0.07339426	0.05478242	0.04294277	0.0949027	0.02248943	0.06882868	0.06982782	0.08972597	0.06680243	0.0435725	0.1119919	0.06682614	0.03623458	0.07465935	0.08426747	0.05196264	0.05448899	0.0530539	0.03574155
1662.34	0.02825083	0.05066447	0.02092632	0.007735776	0.04611264	0.0206624	0.01795318	0.0358801	0.02311532	0.02941932	0.05511277	0.03111804	0.0328654	0.01152244	0.01328806	0.02448196	0.04178182	0.025267	0.0392491	0.007610381	0.03027135	0.08146896	0.0366061	0.07318159	0.03104348	0.0826701	0.07399765	0.01513099	0.05775437	0.04331839	0.05752186	0.03647798	0.02362365	0.0420404	0.06219861	0.06880122	0.05455062	0.09415119	0.1005605	0.0699544	0.07648893	0.05535086	0.0650605	0.0876051	0.03817473	0.07154389	0.05341419	0.04218236	0.09237172	0.02206236	0.06725447	0.06851661	0.08788545	0.06556753	0.04301325	0.1100317	0.06515685	0.03548945	0.07325713	0.08307618	0.05117987	0.05347786	0.05197572	0.03525362
1664.27	0.02729032	0.04914517	0.02027987	0.007291436	0.04480901	0.02018614	0.01749033	0.03520208	0.02245393	0.02909281	0.054013	0.03039377	0.03216529	0.01112636	0.01282312	0.02379443	0.04038225	0.0243754	0.03810891	0.007409539	0.02963851	0.07972243	0.03605164	0.07160109	0.02997016	0.08012108	0.07269897	0.01486806	0.05688106	0.04182728	0.05539006	0.03544791	0.02304033	0.04081529	0.0602174	0.06682894	0.05334147	0.09193625	0.09800284	0.06847832	0.07413957	0.05420791	0.06427818	0.08535925	0.03756116	0.06925908	0.05179194	0.04099367	0.08953548	0.02149175	0.06533352	0.06663814	0.085714	0.0640852	0.04226467	0.1077892	0.06323146	0.03466381	0.07179244	0.08145446	0.05021277	0.05197586	0.0504824	0.03438545
1666.2	0.02650361	0.04780645	0.01998431	0.006925947	0.04374913	0.01974688	0.01711464	0.03463588	0.02188904	0.02871491	0.05314275	0.02980335	0.03156914	0.0107966	0.01241996	0.02319458	0.03917983	0.02362965	0.03712288	0.00723791	0.02908915	0.07834251	0.03555498	0.07045423	0.02934028	0.07802829	0.07190884	0.01463943	0.05638081	0.04084658	0.05369657	0.03490472	0.02258006	0.0397425	0.05846674	0.06520487	0.05250862	0.09023916	0.09572962	0.06721313	0.07230094	0.05328067	0.06373617	0.08356148	0.03709191	0.06747787	0.05029386	0.04030567	0.08697839	0.02121033	0.06369644	0.06520488	0.08402681	0.06298547	0.04172229	0.1059874	0.06145753	0.03400802	0.07048038	0.08029927	0.04943023	0.05078261	0.04945154	0.03398053
1668.12	0.02574192	0.04637645	0.01986251	0.006591535	0.0427486	0.01929291	0.01678816	0.03408597	0.0213155	0.02829513	0.05237675	0.02927642	0.03099762	0.01046042	0.01200702	0.0225831	0.03796955	0.02288652	0.03610875	0.007054996	0.02855625	0.07716618	0.03506297	0.06935412	0.02889917	0.07618402	0.07133528	0.01441584	0.05598861	0.04004494	0.0521538	0.034482	0.02209699	0.03862926	0.05657766	0.06371984	0.05194636	0.08878735	0.09360803	0.06608749	0.07065304	0.05241	0.06330001	0.08188306	0.03672567	0.06579667	0.04891824	0.03986689	0.08451606	0.02096131	0.06214045	0.06400234	0.08242898	0.0619325	0.04130143	0.1044465	0.0598048	0.03343711	0.06903655	0.07934136	0.04877825	0.04977426	0.04862339	0.03377336
1670.05	0.02477984	0.04463638	0.01935598	0.006170478	0.04169858	0.01878243	0.01643462	0.03349942	0.02061858	0.02798176	0.05152653	0.02869318	0.03040513	0.01001263	0.01151343	0.02182917	0.03648465	0.02197081	0.03486757	0.006813607	0.02794885	0.07589425	0.0345418	0.06799985	0.02811742	0.07403415	0.07051802	0.01416619	0.05533018	0.03875578	0.05026244	0.0335827	0.02151715	0.03727173	0.05429053	0.0619095	0.05105264	0.08703703	0.09130868	0.0647652	0.06866581	0.0513873	0.06276473	0.07980068	0.03635541	0.06356441	0.04735491	0.03887344	0.08172119	0.02031458	0.06025772	0.06229283	0.08049618	0.06052558	0.04076929	0.1027099	0.05794913	0.03278223	0.06730675	0.07810297	0.0480209	0.04822159	0.04727317	0.03313139
1671.98	0.02366636	0.04288254	0.01876376	0.005640591	0.04077119	0.01825525	0.01599997	0.0329884	0.01984718	0.02788971	0.05063064	0.0280194	0.0298455	0.009465624	0.01097889	0.02100295	0.03485768	0.02096982	0.03350896	0.006542341	0.02729594	0.07468868	0.0339575	0.06674994	0.02725694	0.07198969	0.06969383	0.01390688	0.05471952	0.03741266	0.04832111	0.03262977	0.02101059	0.03582204	0.05198362	0.06012085	0.05012623	0.08544338	0.0890969	0.06345553	0.06668913	0.05023618	0.06236811	0.07773606	0.03587238	0.06133254	0.04576935	0.03781528	0.07895228	0.01964436	0.05844506	0.06052009	0.07860578	0.05907062	0.04025162	0.1009195	0.05611018	0.03205463	0.06559422	0.07696394	0.04719408	0.04657216	0.04587694	0.03238481
1673.91	0.02281518	0.04145178	0.0185052	0.005305016	0.04018739	0.0179915	0.01574942	0.03264705	0.01914364	0.02800803	0.0501528	0.02754181	0.02953389	0.009023429	0.01055625	0.02028591	0.03358563	0.02022537	0.03243114	0.006320485	0.02688828	0.07375998	0.03349843	0.06576865	0.02672341	0.07056687	0.06923396	0.01370356	0.05437553	0.03641568	0.04673223	0.03207403	0.02055222	0.03466747	0.04998041	0.05867602	0.04949871	0.08441046	0.08717024	0.06232971	0.06499843	0.04937133	0.06221933	0.07605837	0.03557021	0.05949588	0.0443208	0.03718456	0.07642479	0.01935042	0.05693002	0.05910856	0.07707208	0.05789737	0.03997566	0.09946407	0.05448742	0.03166069	0.0641676	0.07621136	0.04651736	0.04548661	0.04488092	0.03202821
1675.84	0.02244971	0.04026629	0.01772713	0.005401385	0.03997245	0.01819835	0.01598523	0.0324626	0.01857764	0.02830919	0.05043453	0.02753915	0.02962806	0.008825542	0.01032859	0.01972345	0.03285659	0.01988871	0.03182635	0.00617255	0.02693764	0.07287437	0.03346543	0.06456314	0.02592508	0.06892545	0.06856389	0.01360295	0.05384704	0.03499635	0.04480468	0.03104177	0.01985059	0.03393139	0.0481169	0.05686476	0.04841123	0.08332533	0.08518903	0.06115795	0.06286842	0.04912975	0.0620435	0.07402866	0.0358643	0.05722189	0.04263328	0.03601443	0.07363191	0.01877661	0.05503502	0.05729177	0.07539336	0.05643074	0.03952912	0.09787542	0.0526729	0.03190427	0.06298509	0.07522489	0.04576961	0.043867	0.04338883	0.03117194
1677.77	0.02230955	0.03921317	0.01711049	0.005682475	0.03997974	0.01860686	0.01649486	0.03241317	0.01814153	0.02868531	0.0511612	0.02780625	0.02992975	0.008759856	0.01020587	0.01925465	0.03236426	0.01974969	0.03147424	0.006065995	0.02721101	0.07268061	0.03377621	0.06378917	0.02523946	0.06770293	0.0683589	0.01357341	0.05374832	0.0338604	0.04301331	0.03024366	0.01925101	0.03340971	0.04635594	0.05517475	0.0476331	0.08274233	0.0835262	0.06033365	0.06109229	0.04930597	0.06220847	0.07238329	0.03657317	0.05510963	0.04113294	0.03502615	0.07104146	0.01825959	0.05320544	0.05567779	0.07418403	0.05534472	0.03931322	0.09670503	0.05099674	0.03251389	0.06202639	0.07463957	0.04519375	0.04237388	0.04203692	0.03051943
1679.7	0.02214023	0.03833383	0.01695194	0.005844055	0.04004782	0.01886203	0.01689213	0.0324606	0.01780104	0.02895973	0.05187815	0.02801167	0.030143	0.008677703	0.01009063	0.01884669	0.03186917	0.01959869	0.03112921	0.005976115	0.0273863	0.07303891	0.03407701	0.06341682	0.02483976	0.06711761	0.06868577	0.01354477	0.05407388	0.03313467	0.04162591	0.02990197	0.01884606	0.03292364	0.04486193	0.0538312	0.04725854	0.08281722	0.08219884	0.05974545	0.05983428	0.04952768	0.06275732	0.07117566	0.03724517	0.05342736	0.03990441	0.03448947	0.06888246	0.01796921	0.05170574	0.05442081	0.0734235	0.0547063	0.03944353	0.09593917	0.04955918	0.033136	0.0612713	0.07453677	0.04490208	0.04139273	0.04118572	0.03026772
1681.62	0.02172964	0.03742437	0.01689604	0.00573379	0.04005622	0.0187889	0.01698971	0.03255589	0.01741725	0.02909545	0.05241332	0.02798108	0.0301268	0.008447609	0.009880115	0.01836572	0.03112703	0.01924287	0.03052491	0.005862298	0.02729615	0.07353146	0.03412206	0.06303235	0.02457776	0.06682507	0.06915561	0.01346502	0.05444672	0.03247479	0.04040046	0.02962566	0.01854466	0.03222242	0.04334476	0.05260264	0.04704278	0.08322909	0.08094143	0.05923441	0.05866128	0.04952652	0.06346876	0.07003241	0.037689	0.0518931	0.0387579	0.03402748	0.06684119	0.01774233	0.05037853	0.0532927	0.0727499	0.05413866	0.03962568	0.09532529	0.0482232	0.03365858	0.06043687	0.07443198	0.04479641	0.04049658	0.04049712	0.03006305
1683.55	0.02081017	0.035999	0.01592198	0.005295462	0.04005627	0.01847934	0.0168987	0.03275061	0.01679905	0.02946262	0.0528773	0.02772908	0.03005383	0.007934744	0.009452275	0.01757116	0.02976433	0.01846734	0.02937379	0.005661839	0.02699183	0.07313327	0.0340565	0.0618444	0.02362697	0.06583994	0.06885464	0.01336327	0.0540144	0.03098985	0.03870523	0.02851926	0.01793316	0.03096596	0.04104367	0.05094657	0.04605234	0.0830414	0.07927547	0.05837187	0.05663246	0.04922272	0.06378034	0.06808843	0.03814135	0.049593	0.037236	0.03275083	0.06425325	0.01714759	0.04856321	0.05137921	0.07141396	0.05261452	0.03928396	0.09402689	0.04650101	0.03410941	0.05919382	0.07358357	0.04424486	0.03890574	0.03885853	0.02911892
1685.48	0.01969759	0.03429076	0.01434142	0.004801759	0.04037409	0.01844481	0.01700984	0.03317481	0.016101	0.03054702	0.05344864	0.02754211	0.0303975	0.007304214	0.008950348	0.01664584	0.02815209	0.01755868	0.02806781	0.0054277	0.0268651	0.07241738	0.03434283	0.06058237	0.02217927	0.06418781	0.06853107	0.01337124	0.05376124	0.02904255	0.03646875	0.02683429	0.01711649	0.02952128	0.03823636	0.04900993	0.04447104	0.08233023	0.07751404	0.05744386	0.05414481	0.04894554	0.06430624	0.06569234	0.03895332	0.0467649	0.03547758	0.03101427	0.06134168	0.01627968	0.04627122	0.04898968	0.0696796	0.05086684	0.03897173	0.09255795	0.04445613	0.03449204	0.05797044	0.07275899	0.04339832	0.03675302	0.03654595	0.0276016
1687.41	0.01915589	0.03320921	0.01497362	0.004658667	0.04116734	0.01895028	0.01751289	0.0338092	0.01574275	0.03200521	0.05418066	0.02770901	0.03122914	0.006978352	0.008713988	0.01611422	0.02724811	0.01714531	0.02745142	0.005293814	0.02719042	0.07364114	0.03512459	0.06159677	0.0224834	0.06453588	0.07087146	0.01354585	0.05601221	0.02941979	0.03587719	0.02737849	0.01707066	0.0287635	0.03628922	0.04862379	0.0451776	0.08341101	0.07735637	0.05804946	0.05397898	0.04915595	0.0663518	0.0656637	0.04007694	0.04622184	0.03478436	0.0315021	0.06009832	0.01649816	0.04563314	0.04898238	0.07014896	0.05166505	0.04019944	0.09359878	0.04363614	0.0348233	0.05757975	0.07427014	0.04400035	0.03681521	0.0365663	0.02830775
1689.34	0.01898703	0.0326127	0.01511809	0.00467018	0.04206471	0.01955594	0.01805212	0.0344666	0.01560769	0.03328491	0.05477738	0.02795722	0.03206595	0.00686508	0.008634112	0.01586702	0.02679456	0.01703286	0.02723745	0.005222522	0.02761733	0.07382823	0.03595275	0.06209539	0.02248284	0.06413649	0.07284791	0.01375486	0.05781006	0.02929479	0.03511003	0.02746932	0.01683834	0.02844132	0.03507935	0.04800646	0.04538557	0.08354276	0.07687682	0.05847865	0.05334619	0.04951458	0.06831637	0.06508669	0.04112108	0.04522957	0.03399325	0.03148149	0.05855419	0.01642103	0.04474143	0.04851701	0.07004608	0.05192997	0.04107776	0.09417316	0.0426376	0.03496219	0.05765377	0.07522289	0.04445865	0.03654286	0.03619117	0.02848615
1691.26	0.01888343	0.03203345	0.01471072	0.004681598	0.04284707	0.02011838	0.01851378	0.03502693	0.01544748	0.03440259	0.05513317	0.02813934	0.03278385	0.006763059	0.00855353	0.01564194	0.02637862	0.01693441	0.02699822	0.005146863	0.02797786	0.07319151	0.03663351	0.06219002	0.02207453	0.0628988	0.07443918	0.01391535	0.0592623	0.02862023	0.03401439	0.02705362	0.01642825	0.02811497	0.03390004	0.04705894	0.04498061	0.08277051	0.07618962	0.05875355	0.05218806	0.04970933	0.07029677	0.06391115	0.04205398	0.04371379	0.03300301	0.03093012	0.05675845	0.01619575	0.04343916	0.04745843	0.06927942	0.05166588	0.04171114	0.09432561	0.04140975	0.03489591	0.05756531	0.0757174	0.04467952	0.03571998	0.03520318	0.02808365
